,A,AA,AAL,AAN,ADP,AAT,AGM,AHH,ACCO,AIV,ACRE,AGNC,AGYS,ACRV,ABBV,AAPL,AGCO,ADCT,ACHV,ACGL,AGS,ADVM,AEO,AFCG,ACCD,ACAD,AKAM,ACI,AAOI,AEVA,AJG,ADBE,AIG,AEP,AFRM,AFG,ABSI,AI,AESI,AIOT,ADPT,ABM,AKBA,ACDC,AGR,ADMA,AGX,ACEL,AIR,ACIW,AEHR,ADEA,AGL,ABR,ACT,ACLX,AIZ,ACHC,ACM,ABCB,ADUS,ACHR,AES,AHCO,AEYE,ACTG,AIN,ADM,ABUS,AAON,AEIS,ADI,ADSK,AKR,AGO,ADNT,ADTN,ACLS,ABOS,ACVA,AIP,ADC,ABG,ABNB,ACIC,ACMR,AIT,AIRS,ADV,AEE,AHR,AAP,ACNB,AFL,AISP,ADT,ACN,ABT,ACA,AILE
ACAD,0.3918778820859909,0.13358254575965112,0.059954329853796166,0.22721893282399316,0.17208621862564036,0.3703877340579125,-0.10382091160560226,0.25096890320721404,0.4419431620710012,0.16249788493108944,0.2403829568064625,0.27023972326705803,0.28914811496309356,0.7001594507754886,0.625007776028271,0.23590862950288854,0.021292743159626887,0.6013267358844592,0.5377817725376338,0.2310545628693339,0.21908549503153987,0.4684402414564372,0.005411388798539407,0.321537452499455,0.5924317493089091,1.0,0.3449602150174854,0.2545469116005306,0.12813363561515234,0.28654613072307866,0.03907779226462799,0.05879869978113741,0.02741860789893545,-0.13636098795401563,0.1875184097633027,0.03768107578994973,0.6542123085188767,0.29452722015431065,0.13764427553562134,-0.0656962677794044,0.47747932781555524,0.17330644832227912,0.6025642391641058,0.10916505313785883,0.1644388517751458,0.47317196857501376,0.1343719664123229,0.4201392792363283,0.16328835264294922,0.4716421238721487,0.3277551420628559,0.451511531173292,0.411385564692612,0.2734071371341545,0.08937613955753658,0.5110601369494949,0.06974346904325146,0.48974332768298623,0.22371332324680987,0.12311965644878713,0.29034841386245186,0.2615311750240208,-0.009299951780566336,0.38592925213808665,0.39862826309837956,0.6015886440176172,0.2598609034344609,0.10215328412552543,0.4860886457150393,0.07344666557287494,-0.07100523956202982,0.2825195948051708,0.4011864327796382,0.6134875270456646,-0.17153924001116266,0.21848213405000208,0.24194507544342547,0.3272540216534091,0.756523953976792,0.3563336136021184,0.48955615693480187,0.21042919450301326,0.27737572960387274,0.08788196079439935,0.42075609141202613,0.43736456041174276,0.07847259780851243,0.17211620247145717,0.3249805026964453,0.006019259851244602,0.3427990478402975,0.27216396477200416,0.37398219673028443,0.09368408051414494,0.24396961704613068,0.3000061868990976,0.12485815451049684,0.5273123010800544,0.35307749910383557,0.14086023472918074
AKAM,0.7047964681740342,0.6103583865127975,0.35226030141745135,0.6037242508531967,0.6851293864080066,0.5914416119412887,0.23391945451966212,0.48748724962493034,0.5752374341162315,0.4384981551638095,0.32361120331323584,0.20120442447870354,0.675175220966651,0.47873613248471353,0.43810301312490935,0.7077789058077599,0.3790820015389039,0.3207010570039921,0.1636354316763752,0.4427080796265152,0.4087841531680015,0.2748251354802101,0.32721177287342185,0.4789606895633388,0.6807397842003534,0.3449602150174854,1.0,0.349720508799141,0.7181510960099525,0.542956313436421,0.41371026391392407,0.7649229797112426,0.5982589731636047,0.4039268966501732,0.5434633796235273,0.2547218927838269,0.4578402168805389,0.6736246397991701,0.4298499221496186,0.49201054241443837,0.41492887295829506,0.5967111606420087,0.4715952206705159,0.5886000401293784,0.5825691654376461,0.3572670007592495,0.4885537372849561,0.555581980404915,0.4744073018645398,0.6653450605245532,0.664056875132908,0.7628865081124288,0.6545099226268554,0.4258006854852131,0.308020680576431,0.15500843468375405,0.4399848226470019,0.4025888716824963,0.6019074068371163,0.4393433037463927,0.333638146268483,0.3672136226936228,0.5973527998348177,0.5526528250665661,0.7787366999865083,0.6398713752069902,0.5489753206151238,0.630391157985153,0.1773580453713199,0.4562551049961327,0.18498874589109898,0.6887670880860844,0.7068838734046843,0.5736036788788881,-0.04440957147388278,0.36959675700937233,0.7719106423821068,0.6330291992999473,0.29260549661652085,0.7144699192128162,0.7661419243348064,0.4100841108228134,0.5766412449046547,0.6821107626370386,0.5148110742487498,0.6884044739417827,0.6156087771205122,0.32823340938698936,0.7175618674915193,0.45901804277744473,0.37863858697291386,0.5534755685314507,0.4036130497717387,0.4109463718909414,0.7246513387326999,0.6821290094851029,0.6096235713467748,0.4912059240314115,0.6451012547941745,0.405492155016423
ACI,0.5173967652051099,0.5332301608347481,0.2853260297285703,0.6738696905615644,0.37706499299818197,0.47199015288441526,0.28410161501496306,0.42044349206406634,0.5537422761855669,0.26141371234598415,0.30918698418973634,0.16662531970194233,0.5309910611234339,0.2755428898400543,0.4283278273928411,0.44969574950150304,0.42202122098977934,0.24811395654411483,0.14738669428178255,0.3306656370642232,0.39835490226822373,0.07171137605160684,0.42286335753737214,0.5177406588553124,0.5677502909412478,0.2545469116005306,0.349720508799141,1.0,0.357067036526465,0.1574238259765022,0.43313114596571406,0.23968669416038024,0.35448944076204403,0.21179715480294586,0.3844557123993244,0.35579379276800244,0.37656823390879013,0.38013027463768995,0.3889899964299,0.18428278848096083,0.09505484080861396,0.5151409946003339,0.19999045992500192,0.3363367522943035,0.4450069176250212,0.23355622977338233,0.4102393545334807,0.46381691585752166,0.39013367477508126,0.44428845188815563,0.3420365107648617,0.38378111129303155,0.5468142496334206,0.4375288687282683,0.16720831127885094,-0.04957200895950037,0.292444655678624,0.3854193180279773,0.32890235948267715,0.48446561657457704,0.4041123494063508,0.16237627712664368,0.42356424315114705,0.4071515657726314,0.4968634457973965,0.38212751112852206,0.4919177138480979,0.5871498243733067,0.11597100006242851,0.22027452607295808,-0.1317087021953115,0.343600880258961,0.3990464946870665,0.5656675747035484,-0.0064447043654078965,0.20714000826616125,0.4519170212383462,0.2665868433992172,0.29938136378093044,0.5978641882971379,0.3913439323907799,0.6624592701752421,0.5893957689931272,0.29678329279081933,0.4052034217168004,0.3033009861792042,0.4338393773749723,0.28071669346464123,0.7698284088147171,0.3059072594374994,0.3626651932365597,0.5845002042370667,0.37422431871819917,0.24983415416641916,0.2811372705463944,0.5039282548977049,0.2779907271949459,0.5374776154689384,0.5145836956969487,0.22429735394525785
AAOI,0.6933159807910533,0.6447308748950829,0.3080846212015726,0.6462398751639254,0.4066158687288811,0.6204563934873305,0.06555624154263438,0.5530987620265688,0.5685494703009017,0.3631700113377297,0.2855570008330048,0.1942209284011601,0.5429439715735176,0.4331778720966169,0.32528503419768995,0.58658967301126,0.4636221356880748,0.36527868246756884,0.23874939355709576,0.27489508899265436,0.5385556699496284,0.45100261764270994,0.5056807177592639,0.5569431082330764,0.5580822653638919,0.12813363561515234,0.7181510960099525,0.357067036526465,1.0,0.6281626474643124,0.347484296717827,0.5708977806184272,0.5611256666464431,0.3931131906653728,0.5218864433768927,0.20444960672986795,0.43914449784976545,0.6124693861751548,0.5036380425907381,0.47746282189799355,0.32712183656424004,0.41180220446666976,0.3245790944392772,0.5491260702805363,0.46781299226151296,0.3731106422328924,0.6159504218639914,0.4752856969510675,0.4933241357510307,0.49506439158054205,0.7660262584874018,0.7540023653886598,0.6267735397316132,0.3615513044999378,0.21841403031854692,0.10700756323748263,0.3488708961690945,0.3702461447354529,0.47528468875185964,0.20219640820942494,0.26059095488076695,0.3564236485231521,0.5406570771901367,0.5585309900723733,0.7626227415119338,0.5087393221118818,0.5306093646561808,0.39020472626473884,0.20929910686170336,0.5629321746486936,0.4122021775935017,0.7368272714300985,0.5474662182159075,0.4241803864619076,-0.008894647180215235,0.35476488785711313,0.8001202554326278,0.6999008194452205,0.2922996097482165,0.6392316233743682,0.7828246434715108,0.4013899348352394,0.5325761195687508,0.4123960776894945,0.3560772607241263,0.7024858122922922,0.6054917837361322,0.389369995109801,0.6112083813516754,0.3749553993047889,0.38792824861581826,0.5569283828650062,0.09828583404413731,0.19902409404843338,0.6869056713501973,0.616686932627266,0.31600796270419773,0.4457975774367373,0.6930698847263682,0.4361371670181863
AEVA,0.5032676845132543,0.46030864685858186,0.3608141320601267,0.47084991762182765,0.3091983986986553,0.5140272027324657,-0.01130139590214079,0.34934111622537284,0.29950458508423317,0.3357589184662437,0.37202172295797387,0.13329300861810892,0.3242739582526257,0.5269778312962777,0.20476284557733354,0.5442908221668936,0.27615770997455624,0.3548426375595149,0.28756598735855704,0.21912849517921518,0.36023170482764805,0.49968222224667835,0.42549208817265677,0.42410115156504313,0.5283828036785992,0.28654613072307866,0.542956313436421,0.1574238259765022,0.6281626474643124,1.0,0.1914213659830119,0.46623651220692774,0.38182871246905115,0.261594058621543,0.4550510944076255,0.15075908575822472,0.5159837167855748,0.60897358208634,0.4390637406091631,0.5151118845946366,0.3987985765951271,0.35858993281350143,0.30961882739878976,0.4371082461086704,0.40118536480340616,0.27241598660536404,0.29382167771920426,0.3996152626151416,0.556868229716659,0.39695782642132044,0.7274470122266624,0.6707978724789,0.47558282395610246,0.36838777389771377,0.181766380826074,0.2660386373034736,0.21934602522755256,0.07732949526431242,0.46776191879117107,0.145369392818307,0.11418260950251446,0.7083977787020451,0.4309556024105584,0.31800860869346675,0.6961912908329587,0.4784070146869888,0.3906726480995755,0.22561158525534836,0.17927308692376626,0.34325424250144,0.4233623044190705,0.5375003641143348,0.6225831586428682,0.2563643256965936,-0.05432722854574224,0.5107561581585441,0.39043916502812076,0.5101118422568779,0.43123017944046543,0.7178110472393752,0.7115219752995169,0.22969242013226226,0.5345256186936479,0.4471215499512611,0.26455302483581133,0.6115484084626222,0.2851242133268121,0.4161111641844994,0.38709913852807465,0.12412801133365259,0.3517416354304713,0.5508764378008598,0.022773280379794193,0.1937337655739697,0.7359908204373231,0.5152947206203327,0.11122808591514931,0.27482687537029293,0.47349525376805013,0.526851051857812
AJG,0.5472835567622788,0.49748986490543623,0.4464819643400818,0.4732455274045741,0.5218112910651533,0.5117739667480222,0.3278629240017857,0.45624916464479226,0.5891488063619705,0.263902338447416,0.3759805723960998,0.4365926793482603,0.47738200407021564,0.18089796316580145,0.5055680467748658,0.36198560767149346,0.5162140174621506,0.2605677063889987,-0.12334983424230352,0.7491104616974708,0.4441543468406165,0.08039129136341673,0.2751505418622709,0.3909095350500777,0.6320134809834363,0.03907779226462799,0.41371026391392407,0.43313114596571406,0.347484296717827,0.1914213659830119,1.0,0.30442981003396963,0.776915700022483,0.3136605037838498,0.303612532947277,0.7734522327533959,0.17826914351301504,0.2945864740638747,0.32016048403838226,0.3866730854490093,0.22347112402691532,0.584637892418314,0.09988925301713257,0.2898681267430257,0.5535522747367667,0.32496772917651595,0.5887003935764917,0.3972284227881154,0.5668346681930436,0.38981815857558105,0.3362307108392087,0.35716349166394695,0.6402112801971178,0.481181488773562,0.45655437511779795,0.044854211575325875,0.7247425029430364,0.39373421845220136,0.5536876916378453,0.39397467774429773,0.36061394945449193,0.3774918481738512,0.43154341156616755,0.37352505088461757,0.462387783056886,0.3235910015103708,0.48464513701842604,0.4826467729000462,0.004363656883181206,0.32334444991642486,0.0029878551660691946,0.38305286737506206,0.40066565560465006,0.41129103081779583,0.7189697965705439,0.37137934415821733,0.46274281401940814,0.1671973066407531,0.19495683071474348,0.5456385020784291,0.41639303592839466,0.38425876682785004,0.5898345995799527,0.2889025025805935,0.5892957191941458,0.20738949410865729,0.40752782001153853,0.09764077814387394,0.7094432293661825,0.4502428279060196,0.4559540152394808,0.4644043787775359,0.2997704915648857,0.6514667087261882,0.33925636889653177,0.5295095766287359,0.524874925297708,0.5710577248293688,0.5758078442631339,0.2426275922883335
ADBE,0.6787439916310303,0.5100010047228414,0.23297128277567616,0.5644671152609526,0.7300659143777809,0.5618819230818315,0.009902324084890836,0.28924572359176776,0.5516087014661899,0.4014871836455598,0.12604205593454748,-0.04322968978721674,0.5995007838632121,0.3622841122630974,0.5089047537716862,0.6775905290142528,0.34207627718557165,0.30106109120144914,0.024882747085780026,0.3087777587065639,0.31261442919330473,0.3615726680365719,0.3073429827879427,0.33567799597202774,0.6127499352956484,0.05879869978113741,0.7649229797112426,0.23968669416038024,0.5708977806184272,0.46623651220692774,0.30442981003396963,1.0,0.6643180814420934,0.1361674081625891,0.5133127336419987,0.1516890294851016,0.4558111527022541,0.6967437169977347,0.1365342016276197,0.1047107345343167,0.34849331834889014,0.4095944864817967,0.09242702668517296,0.4096898958688363,0.4001550893375943,0.3164807424337702,0.33340760480519405,0.32345586577736707,0.28289157824792827,0.5317115992468165,0.4906561755492237,0.6868970976675549,0.5646059525445154,0.31827745764564325,0.12360661325481828,-0.07282821931482679,0.27904435129178795,0.21263564623380937,0.4181833728858526,0.19412332785904726,0.20565571677119948,0.17758490677254907,0.4966503077373853,0.45909316331285055,0.6990546300152564,0.41078492499004193,0.3312554777268903,0.5963603554244185,-0.03470177233917843,0.2996553144763971,0.099597298988967,0.7006628515246321,0.7890180134629804,0.39534861195100535,-0.22662539257670675,0.3991320928921914,0.6604725135737733,0.26283031226987497,0.281633540848921,0.5784623558515879,0.5505165096620279,0.15525763460122396,0.4548673633699637,0.6239607667906758,0.33682326474868246,0.5865310505398136,0.3287536170413577,0.17780249443462437,0.6580583970763957,0.2397083251272829,0.3087034409472818,0.4868820073174166,0.07647122243793068,0.3021738871481695,0.6500822359364037,0.6793723492220134,0.6353702180271714,0.4780990069603944,0.5093467667077343,0.1922806626269229
AIG,0.6335962500016813,0.6508881474014369,0.5621349315936415,0.6136739421721601,0.6496300586689904,0.6992732278110525,0.3127409497059645,0.500007297907753,0.591203588343028,0.5162328529679229,0.450337770649252,0.38507569377541173,0.5376601546820153,0.3400570698242604,0.512322319603958,0.5693545248586072,0.5263286540694694,0.18164467308690707,0.09758955103042202,0.8078465980170374,0.43737600623735334,0.1239932743084373,0.4919355133197905,0.49583544341213076,0.6375701450169029,0.02741860789893545,0.5982589731636047,0.35448944076204403,0.5611256666464431,0.38182871246905115,0.776915700022483,0.6643180814420934,1.0,0.5454733010453392,0.5495350584661957,0.8245027517140705,0.2588371366315108,0.5738346207324657,0.34461723685193524,0.3921401882326442,0.20265456941448237,0.5454630872603061,0.2609607688894146,0.4590843231184109,0.6556644546341933,0.3132435817351477,0.6126613714328316,0.3137402633380139,0.5802289362169103,0.4987061401002981,0.4766682158487155,0.677438560902714,0.7465982815826363,0.49973965301958273,0.6349302410238736,-0.05317857475310515,0.8223560670581043,0.3934812765173235,0.6261947199860012,0.498001239201929,0.34305256687197466,0.30389312451971306,0.6204762248870577,0.5350959119990734,0.5992289999622962,0.42603448676746736,0.5870146920643999,0.5799985551540205,0.07465748324878907,0.45011097645624215,0.031189089946833146,0.6596090036001458,0.5886041316803028,0.5248138835011249,0.5852806288916016,0.5743886970441195,0.6136234863309658,0.30357000496168013,0.29413954479006715,0.6371609856358383,0.5882607016405054,0.3320640009458871,0.666265935586886,0.5476123062243741,0.7952104333017149,0.4089918634724824,0.5083263846005369,0.2596931801266249,0.7126403075873046,0.5297782795321462,0.5472520804806263,0.5360475201789626,0.34389832289272865,0.7675136114531949,0.6503779564089782,0.6457033610185432,0.523422433177467,0.5305770713902693,0.6947183384720312,0.41185806116737894
AEP,0.337953536637436,0.5757343856361636,0.44613599404114734,0.4596622963641063,0.29386156040402384,0.4303001051720448,0.0397089404058782,0.2832765202393771,0.3751152637403507,0.3179278512316799,0.2950006764927379,0.004715662194810652,0.16852272894792983,0.046373360974770905,0.10534159939553493,0.32323259805051846,0.25295270418995913,-0.11136235872628868,-0.053983238054638824,0.2959461150359974,0.21458035579070564,-0.04285479714199807,0.4098189605485801,0.2740325474338104,0.26392408081571184,-0.13636098795401563,0.4039268966501732,0.21179715480294586,0.3931131906653728,0.261594058621543,0.3136605037838498,0.1361674081625891,0.5454733010453392,1.0,0.021595017158991453,0.4357192836554471,-0.09744341580766261,0.17039831637735883,0.5309148472264681,0.3207581746981637,-0.12259046152501996,0.3690782310918331,0.1291571047705022,0.3830449749512623,0.7844730391501554,0.07254869010110346,0.5401041017089689,0.3573592285421062,0.45625456598148684,0.23715384512649648,0.4451478976461305,0.4230042515449786,0.22572538675480425,0.276024303428297,0.2647544131766518,-0.18605372318787655,0.39846137892295136,0.33276568565400744,0.5523223245025478,0.4140224421670988,0.14690767327075097,0.21669648772732372,0.8274011927788649,0.2995117075634177,0.38785318593405077,0.15755922425781965,0.5093393962631196,0.31466109634495,-0.06789708241753172,0.5287123723275632,0.5494867362798379,0.3314995940314051,0.23928792387731312,0.25068846875866246,0.11607210882531248,0.26073964843025027,0.44029092052766616,0.32777305502304555,-0.10847553421592483,0.3153080525626064,0.3420793200402222,0.29383348374933904,0.3896569000294354,0.012534179855930201,0.3105482527861416,0.1316822461425319,0.5769067865490224,-0.020742368318144192,0.3598450664722833,0.8353718590779462,0.2818441974885113,0.4473102883253597,0.1908277797830981,0.4281832467031562,0.23207783919629457,0.36502539554794583,0.15253387416788533,0.20976950299783267,0.5453856832740788,-0.02076509067322575
AFRM,0.49657653625107884,0.41783432193430164,0.2969738100637807,0.6883027613483831,0.5020713226493273,0.5671564670189234,0.3924117525198864,0.40906197209809314,0.4586405577131946,0.383356439799645,0.43523938619426106,0.34729451078875434,0.4857336482865867,0.46071130830858803,0.33357289096908516,0.5260160554838568,0.35448603463731815,0.14363946178329925,0.2104434613849605,0.3488705180981901,0.4855619883562829,0.18931994185979295,0.37582542386852885,0.5337889828485245,0.6335362852354062,0.1875184097633027,0.5434633796235273,0.3844557123993244,0.5218864433768927,0.4550510944076255,0.303612532947277,0.5133127336419987,0.5495350584661957,0.021595017158991453,1.0,0.37605286118265663,0.4384903302557646,0.5149333607592317,0.3216728866153945,0.28442161410950856,0.24446330046826661,0.450698827031314,0.24788435918715032,0.5301046240491983,0.3723458640674445,0.28702089561392596,0.4853689575133602,0.4913079711292054,0.27331100835091793,0.5175969070733655,0.5189906241195681,0.5841852914776965,0.6890692471106581,0.4919227404413401,0.4033692616848149,0.024087205313709645,0.48389092002135203,0.3141486513247038,0.2535751040692111,0.4807896757505819,0.18889436230258588,0.412972453245012,0.26690828123497434,0.5386578477301227,0.6227127670888937,0.5428522321335852,0.3093592261875491,0.35595397316355876,0.07060689405899938,0.10757098595299935,-0.05673276261780174,0.5407624679227274,0.5113605363886129,0.4671911919944323,0.10961855712192607,0.4016244615333534,0.5664390433213786,0.3180048986299774,0.31232003122481733,0.7174616467282167,0.5685794515997624,0.3856330566676245,0.5989464875425619,0.6709286803337857,0.5384838330397488,0.6115470511120182,0.2626720860346036,0.4138337262412094,0.6217089992544461,0.2404758504544787,0.5593404892826934,0.5156380077276116,0.32327559667598066,0.19134845001918468,0.6057216980109303,0.6187835871738164,0.24299677764759314,0.44398667598623887,0.5121080101962265,0.47837464385245926
AFG,0.40435387642476733,0.42417880229385824,0.5087276194911791,0.4159927246928032,0.31596744351919004,0.5445772338389785,0.5235631460316218,0.4385989441257489,0.48039680006958574,0.3761791491498049,0.44187615323271495,0.5659445930819957,0.2667470661467126,0.18166337703454483,0.3323035986662209,0.1949241682365932,0.5995343106018504,0.14003698204795956,-0.05010383285682754,0.7823412649682719,0.3479534761083418,0.045045217975440484,0.33930082328834454,0.5998369228379723,0.4689517145427556,0.03768107578994973,0.2547218927838269,0.35579379276800244,0.20444960672986795,0.15075908575822472,0.7734522327533959,0.1516890294851016,0.8245027517140705,0.4357192836554471,0.37605286118265663,1.0,0.0861595332671859,0.22023200966071743,0.32847745121760225,0.20199973596221482,0.09619250933565932,0.42337722391963445,0.15891417448171702,0.29016174069391354,0.5383471553462594,0.19961400288071432,0.4804906494446023,0.29011739706574946,0.4561150771939698,0.41016059819949835,0.28163078331492203,0.23909725921232514,0.5080596344535739,0.4239505776456635,0.6046264647436792,-0.14049754165654352,0.7853444145520554,0.28838965140658707,0.4160006746251635,0.5281996668760569,0.23818090315990825,0.08585810755493102,0.3493965488326929,0.2592379591327875,0.32938598040080763,0.3181038454203258,0.44533022526324173,0.36149578995990667,-0.060246522905814295,0.3318587026850602,-0.06107192370410681,0.272549538447795,0.31270281289057644,0.3108164121797028,0.7002239792308627,0.23777355971542188,0.3490309364709369,-0.01030454469431011,0.1371699646337539,0.4957088347254299,0.2682580139513987,0.2877709403929736,0.5104731892612623,0.13501942897762634,0.7680451569711629,0.10074504336549574,0.35027925220000444,0.040910387731154296,0.4706946577207522,0.48605815921979934,0.4679015162221986,0.38628522584192015,0.4676473182021338,0.7516713086673437,0.24124545650910953,0.4637630137752535,0.23548497806002133,0.3208246831564853,0.5161279414354005,0.05543887669311112
ABSI,0.5382724552258743,0.23289668404470468,0.08488713856433235,0.27285837763832543,0.39607497310136813,0.35925863611539216,-0.03264311528065264,0.22241600262181568,0.3907980735385766,0.26658503444735326,0.2176171029606681,0.16813608216940526,0.45799284161856024,0.7528034266343616,0.6958786171728084,0.2958497828658114,0.2346181645340451,0.6321495427588204,0.5096448535663517,0.20933593914359078,0.3487189513668443,0.6443231433143237,0.015559472453315282,0.34091819486740577,0.6886708041198099,0.6542123085188767,0.4578402168805389,0.37656823390879013,0.43914449784976545,0.5159837167855748,0.17826914351301504,0.4558111527022541,0.2588371366315108,-0.09744341580766261,0.4384903302557646,0.0861595332671859,1.0,0.6964741662800772,0.31206102206488867,0.07391994485613504,0.7673796255016957,0.5402191310014446,0.5605450291164031,0.26491392924883905,0.19020130619609674,0.6744813144989683,0.26421813004326644,0.3521212875993144,0.22038254316291692,0.457652488695081,0.43229664211887464,0.4655811826494263,0.5865454628558151,0.24872965583336407,0.06140854805698825,0.6511988228487057,0.14262239984544237,0.3102251372561911,0.287410071558754,0.16627534073332687,0.3488939017098698,0.4013432463129058,0.17188769096165263,0.3997228742766126,0.5659131313670046,0.5330503676628152,0.3336363554279453,0.35525643156665887,0.6284997038226628,0.2179794023780254,0.06568327488115111,0.2947655914545564,0.4870209495037948,0.2806178469986156,-0.1010250739285626,0.17088912051341862,0.33422387445635166,0.47605131840233633,0.7506257138955407,0.5649918479448611,0.6308105951643078,0.24266969701456562,0.3281065403589376,0.38414229377086034,0.3237307868436187,0.4700453218423469,0.2769578505904352,0.49900968323510975,0.4613880205593304,-0.013548695364286429,0.2652290224714603,0.2966088202646003,0.2057007230665872,0.12413410085572321,0.6453046756670126,0.3529573157423699,0.3194274818181535,0.5949808901175164,0.3919124887798225,0.3800655151907447
AI,0.5054196954246744,0.46094037795529036,0.2121574056694959,0.47299722367561603,0.569182598663764,0.3620577544842438,0.12275136698002058,0.24114610257845048,0.3387190156382316,0.24241183957094842,0.20973043624730597,0.11776549984111102,0.5510771606398962,0.5229576678559877,0.36033557497623075,0.5626781422899559,0.4761690534669996,0.41812445036998835,0.3198781299489287,0.3671886198258842,0.3251143573578169,0.3019732334503527,0.21002647883643458,0.3927457237943289,0.7025197658486266,0.29452722015431065,0.6736246397991701,0.38013027463768995,0.6124693861751548,0.60897358208634,0.2945864740638747,0.6967437169977347,0.5738346207324657,0.17039831637735883,0.5149333607592317,0.22023200966071743,0.6964741662800772,1.0,0.4414954102134831,0.3970168375314206,0.47185017419470837,0.4270816819780466,0.3210300770350176,0.4143582238338937,0.3828177576442256,0.2981702959468525,0.36082885915833435,0.3548560901051703,0.43011209181952925,0.651563161898485,0.5433500150007183,0.5706350847373187,0.650817647153859,0.24360741489698506,0.2906455370318701,0.278761945312173,0.26835496233730166,0.2813501906063793,0.47988249246499476,0.23555000617433058,0.31256404116723563,0.4685018660019587,0.3847727260811009,0.4068681857092851,0.674651417950228,0.43376280719295973,0.3978459706880145,0.415043460335389,0.18650016971947916,0.3898479202994313,0.15250486383555958,0.5469526354211646,0.7209862423194653,0.17441868039243105,-0.10657859228225595,0.37791885190384417,0.4891771789520551,0.507775780322908,0.4390452206811553,0.6864062647379138,0.7385246713992717,0.1809261060824114,0.3770287671588506,0.523364448684402,0.4849480007207232,0.5603130401326368,0.48607274469144146,0.42756761710435404,0.5954073065328491,0.2644470996894274,0.2078785254112093,0.44130505637802075,0.13920489151828644,0.2171309776841349,0.8023108874534626,0.55367057675104,0.6131599104964808,0.31631587643803305,0.5196090778865462,0.4428868165424054
AESI,0.3758200945820401,0.5968253683480004,0.1517671649425241,0.5314191066274195,0.2570388706209454,0.6028984536659623,0.10610338844998296,0.4353375291112099,0.383742958307153,0.3477479573455332,0.34364216925521257,0.16273681022088343,0.3335542825157398,0.3559508552070002,0.010566322713675773,0.28781890146899963,0.38778945504945755,0.2937249039214182,0.17471294536740145,0.3923174916231717,0.4234330484510605,0.026162475491396435,0.12334488830910877,0.44555996019921923,0.3900789322126068,0.13764427553562134,0.4298499221496186,0.3889899964299,0.5036380425907381,0.4390637406091631,0.32016048403838226,0.1365342016276197,0.34461723685193524,0.5309148472264681,0.3216728866153945,0.32847745121760225,0.31206102206488867,0.4414954102134831,1.0,0.5401438733485902,0.13028891589557515,0.4558462682427583,0.14529113703821514,0.7963500682017747,0.6639772450618642,0.1969705104359588,0.6970954000782401,0.39441279836456944,0.438698674542059,0.28834187777531745,0.5037588123243663,0.40303634637055635,0.4339127466692446,0.39701432062578057,0.3837718454429904,0.05082125505883545,0.4224589759693753,0.3755382663574819,0.4945604582339361,0.41879288345873433,0.26421386622761583,0.3518093152188065,0.6256265257603418,0.4045462171187562,0.5107983878219903,0.4751991043892278,0.5257178810185994,0.36184778867014245,0.22064038079754542,0.44566756128577767,0.2832786037590173,0.41850716586455255,0.49369850234274343,0.43777906404468053,0.12715046357682913,0.21258466938370957,0.57564790194245,0.5132551594490105,0.14251276232456034,0.5692341233603352,0.5015386295074592,0.41293397194978143,0.5399775861189162,0.24580646166037354,0.3935278523821353,0.4032032133758307,0.5536954035046037,0.4508715372778901,0.4848403850643139,0.5284759241923932,0.38790500566279035,0.5079763815392851,0.23010825042823543,0.09785355807965204,0.43909357675365435,0.5260312561279603,0.06778124568382675,0.2454765277870734,0.7561033324134654,0.3776758567500778
AIOT,0.38193790329688143,0.40050142306818176,0.09964166166487015,0.5286426637448504,0.3427044766594414,0.3063923599922664,0.07364161433753229,0.3445962893820813,0.42435952133605864,0.1369908666555466,0.19360474211306508,-0.01713160588263623,0.46698656110895714,0.24730188445245233,0.11630011840966323,0.36395835212828737,0.4917996051761943,0.21478762319262953,0.02373080121110302,0.1773282150036273,0.3467712186104663,-0.025777405402328958,0.03801905268778845,0.2928381293675765,0.44698687131388465,-0.0656962677794044,0.49201054241443837,0.18428278848096083,0.47746282189799355,0.5151118845946366,0.3866730854490093,0.1047107345343167,0.3921401882326442,0.3207581746981637,0.28442161410950856,0.20199973596221482,0.07391994485613504,0.3970168375314206,0.5401438733485902,1.0,0.12447383522252968,0.3681878709619436,0.08623843292062866,0.6221479451227255,0.4824962079495089,0.17440063032504693,0.43040173174657015,0.37983353124832314,0.49652156987274343,0.3755734821896571,0.4796523555067368,0.45043470561846316,0.4459342024631667,0.2532626640403137,0.2147518883591816,-0.07361159413806229,0.37765821656493503,0.3784204988937507,0.32614173554637726,0.09487547988422838,0.15580634232006793,0.4381508226657345,0.430011145397302,0.3696554205130322,0.4909521954694402,0.36643501684779134,0.3919482009756201,0.24469857441608828,-0.06721409389649036,0.24795081532297078,0.14506791231327437,0.46350033159479853,0.4001306375438835,0.13520915385652796,-0.1486366330563619,0.42389437411517894,0.5253460717610611,0.3605220984301668,0.08251298361325254,0.6370150011524001,0.5816848452433783,0.23220677118598285,0.5522000178811898,0.18594779795623928,0.27856057221134267,0.337774094860427,0.49248478567363024,0.16142977799972894,0.5117681807237695,0.2861430743561558,0.2638200949038777,0.5222065400604631,-0.04610947665075806,0.08796942452144123,0.5688982961581462,0.5185165382979839,0.11390112066847623,0.2547868179395198,0.5708012337546581,0.43068331969565327
