,A,AA,AAL,AAN,ADP,AAT,AGM,AHH,ACCO,AIV,ACRE,AGNC,AGYS,ACRV,ABBV,AAPL,AGCO,ADCT,ACHV,ACGL,AGS,ADVM,AEO,AFCG,ACCD,ACAD,AKAM,ACI,AAOI,AEVA,AJG,ADBE,AIG,AEP,AFRM,AFG,ABSI,AI,AESI,AIOT,ADPT,ABM,AKBA,ACDC,AGR,ADMA,AGX,ACEL,AIR,ACIW,AEHR,ADEA,AGL,ABR,ACT,ACLX,AIZ,ACHC,ACM,ABCB,ADUS,ACHR,AES,AHCO,AEYE,ACTG,AIN,ADM,ABUS,AAON,AEIS,ADI,ADSK,AKR,AGO,ADNT,ADTN,ACLS,ABOS,ACVA,AIP,ADC,ABG,ABNB,ACIC,ACMR,AIT,AIRS,ADV,AEE,AHR,AAP,ACNB,AFL,AISP,ADT,ACN,ABT,ACA,AILE
AKAM,0.7234197042746371,0.6851127904308135,0.6069144546904209,0.6827069696510765,0.7147060596704199,0.6783315099396541,0.5772148046427145,0.6446400203268576,0.672706034697159,0.6303526289873544,0.5995069686469584,0.5693497909270738,0.7104638993840585,0.6420257807046672,0.6302406222709726,0.7247825434374248,0.6140056389338574,0.5987633549971667,0.5604489285444295,0.6315489725550449,0.6220582259953741,0.5872323720020121,0.6004291721166986,0.6420925049198248,0.712822153022086,0.6050114122163103,1.0,0.6062511092703664,0.7296139350851001,0.6619480351836092,0.623415959259158,0.7534666325433969,0.6807477139678929,0.6207258838616686,0.662112763178333,0.5822813241030287,0.6358957701686567,0.7098125770728128,0.6279120462474352,0.6460027330885642,0.6237528590148949,0.6801964692636254,0.6399135553558639,0.6773332586554808,0.6752313897189097,0.6082260964388558,0.6449606021621964,0.6660887675027054,0.6407431394177538,0.7063762225242336,0.7058477106724544,0.7523467749641343,0.7019803103939769,0.6267769955484791,0.5955409830795244,0.5584218369464786,0.6307744701322925,0.6203599651495861,0.6820534071164469,0.6305923557285139,0.6020812223962151,0.6108479949342186,0.6804247930767218,0.6651207488078598,0.7612935735288421,0.6962111807191136,0.6639117838763406,0.6925720834878804,0.5636856165347013,0.6354369218586401,0.5654923984174322,0.7162835175175404,0.7243723492302806,0.6721476539035579,0.5124589989265146,0.611479446561286,0.7573742668514948,0.6935773815163802,0.5916607780557817,0.7278825356874846,0.7541409599946844,0.6224158779931181,0.6731870798651335,0.7134082732986732,0.652997510895382,0.7161256009628302,0.6870389052338272,0.6006912829983125,0.7293355337051681,0.6362372657179932,0.6138870771142345,0.6653921891717575,0.6206400116846561,0.6226533612065578,0.7327179923757651,0.7134160879930028,0.6848447967427141,0.6457597471260195,0.6982507954033426,0.6211545460796983
ACI,0.6538046358872138,0.658812864311665,0.5898418522700526,0.7099153447099721,0.6134666981827321,0.6400298918493069,0.5895367209170905,0.6252826257886663,0.6654802581022061,0.583923133104288,0.5958361862293814,0.5611528213938993,0.658097569269508,0.5874102080044075,0.6274848193517081,0.6335469972048237,0.6257218716787254,0.5806659592271494,0.5566355777785698,0.6013160897293502,0.6192051577023191,0.5390861761413668,0.6259566170171086,0.6539122043062296,0.6701597925375654,0.5822384742576403,0.6062511092703664,1.0,0.6081736077988059,0.5589888093700677,0.628835372185149,0.5786139951565552,0.6074977806419782,0.5718836546195674,0.6154462094404975,0.6078395950249843,0.6133341119840425,0.6142861153522066,0.616667188462603,0.5653250250054566,0.5444696209095692,0.6531003325535198,0.5690601315661573,0.6027773315628018,0.6322045784727859,0.5771268174187861,0.622458620165442,0.6376335034204965,0.6169759540440509,0.6319995000258606,0.6042523008969313,0.6152649832090537,0.6632045986511657,0.6300779611417996,0.5612901555211913,0.511274157402051,0.5916204979118094,0.6157052658974774,0.6008630154346808,0.6437340954584762,0.6207766381334658,0.5601527052362746,0.6261521439662149,0.6216097047015972,0.6474736758743184,0.6148212213296418,0.6459746869336311,0.6768257632653325,0.5493136330533709,0.5739200698056917,0.49229753298133816,0.6046582591336872,0.6193934702302644,0.6694571941300098,0.5211598061881777,0.5707682008043701,0.634185424799965,0.5851965612909258,0.5933614961672024,0.6806069628223392,0.6173030485767758,0.7051944933488379,0.6776122831340663,0.5927085048346364,0.6210754245870184,0.5943487599618765,0.6290350892734867,0.5886943756115455,0.7561990794651204,0.595006650917724,0.6096463427893375,0.6759019373828138,0.6127092928678417,0.5810859256554267,0.5887989421400817,0.6496320096850028,0.5880172760622553,0.6601763317758724,0.6529266746653359,0.5748892039006246
AAOI,0.7182774132214285,0.6981055785172382,0.595557161013088,0.6986979663417829,0.6214626883413844,0.6888351432630551,0.5376699453993166,0.665267828610851,0.6704300440849422,0.6097794845126925,0.5898994376180824,0.5676854706766602,0.6619440273499195,0.6288485440284431,0.5999353815371983,0.6766300944496776,0.6375766784346222,0.6103362392319585,0.5783863201011754,0.5872497008480192,0.6605237862781365,0.6339224167849269,0.65017057309242,0.6665401395649558,0.6669186656843338,0.5521410910226329,0.7296139350851001,0.6081736077988059,1.0,0.691727163341745,0.6056681641483179,0.6712262586151683,0.6679333882344197,0.6177818826923371,0.6552131317413702,0.5701248383134101,0.630535944532733,0.6858848291869415,0.6495429454058596,0.641647784390215,0.6004061074817375,0.622889274213144,0.5997546345673266,0.6639612044124252,0.6388022192055308,0.6124128663842116,0.6871649302233868,0.6410028569895668,0.646399970110345,0.6469272813872053,0.754076842217392,0.7475565331437791,0.6912024708737734,0.6093527619344854,0.5734724725716198,0.5472351133358315,0.6060295067790618,0.6116517358145722,0.6410025587319846,0.56958659377599,0.5837209441841622,0.6080047830346763,0.6612027026188014,0.6670679625388956,0.7522023392250176,0.6511136197774308,0.6579758704730116,0.616995146944717,0.5712850531554707,0.668538102649854,0.6229995967378339,0.7387021959921264,0.6634176958564036,0.6263241471249952,0.5205987244200869,0.6075699332749963,0.7742996180685059,0.7212070849714661,0.5915841769382151,0.6959632742889914,0.7636916955587943,0.6200324832874313,0.6586036805399036,0.6230530949717525,0.6079139277472758,0.7223716456734323,0.6833449623647483,0.6167697429741448,0.6854232695235908,0.6129040402725159,0.6163808317869992,0.6665352510921848,0.5452165141358872,0.5688296555192438,0.7154744653617093,0.687436903354775,0.5975674016530997,0.6324304530405094,0.7181689263145695,0.6296840962326107
AEVA,0.649429335556779,0.6366119974796439,0.6091586194926008,0.6396941606676498,0.5958390765177852,0.652753403042227,0.5200475111157097,0.6061521346725499,0.5933924938710823,0.602628159110508,0.6121233060996979,0.5533431530732225,0.599676536964183,0.656821417793512,0.5701997057176114,0.662381847121779,0.5875626008120991,0.6075903025213228,0.5904006647709202,0.573644312833502,0.6090053148546589,0.6483323877025068,0.6266906886685293,0.6263020216965222,0.657267324451056,0.5901461395751109,0.6619480351836092,0.5589888093700677,0.691727163341745,1.0,0.5670196000857557,0.6383404885741856,0.6147411055479574,0.5839674648483031,0.6350889523077412,0.5574254247331843,0.6533631881719173,0.6846080581363115,0.630513033142135,0.6530912583324613,0.6193259508328306,0.6085735700206447,0.5959455497550504,0.6299588584824412,0.6199766438609291,0.5866360171194587,0.5919654863844601,0.6195484317417562,0.6665152828814427,0.6188251259855813,0.7340719603208292,0.7086315724562681,0.641090772761255,0.6111589457733939,0.5647287824708005,0.5850614360858413,0.5736966435158094,0.5403799401232146,0.6387872468016204,0.5561634908506073,0.5488985867251747,0.7250667828375288,0.628222822546147,0.5980767454049207,0.7195502560752732,0.6419280212505355,0.6171215764775594,0.5752062111334466,0.5641385726492164,0.6045682630902743,0.626095794367359,0.6601836577586858,0.6896287392763055,0.5826837269405185,0.5101822407409584,0.6517376297423366,0.6170584840090205,0.6515380895706326,0.6283000549351251,0.7294532080008058,0.7265093711410713,0.5761918230369959,0.6592277968221392,0.632809129164289,0.5846954660651126,0.6855476160148324,0.5897915424899359,0.6240801118115746,0.6161574112803699,0.5512089534433233,0.6067788792976769,0.664535890617333,0.527851785056229,0.567569546168437,0.7382836889971034,0.6531482584380441,0.5482132812475526,0.5872328029978949,0.6404737669706336,0.6567812258620721
AJG,0.6633579707174968,0.6476642311625266,0.6326261282132358,0.6404000628731567,0.6551894807104872,0.6520532004257674,0.6005962086048061,0.6354352038614999,0.677525642148929,0.5845352716217036,0.613177338316808,0.6298129454532526,0.6416238128380227,0.5645231492073497,0.6501359087591023,0.609467196156932,0.6534350760231782,0.5837152323254033,0.49424341255293036,0.7449820933047678,0.6319612392322616,0.5410854942783253,0.5873129876190646,0.6171856026352952,0.6931896536939952,0.5315892529158964,0.623415959259158,0.628835372185149,0.6056681641483179,0.5670196000857557,1.0,0.5946335630624805,0.7602377911680335,0.5969706740805711,0.594427341945912,0.7582503580433787,0.5639010746150234,0.5921572244629555,0.5986253961864292,0.6160426682770638,0.5746900088478701,0.6759498368951579,0.5455873456913913,0.5909758084798179,0.6654175143127855,0.5998541281183742,0.677368425806153,0.6188986943023052,0.6698506087912298,0.6168907398663835,0.6027499512137917,0.6081989252487442,0.696343035104413,0.6427533926758894,0.6355234884003997,0.5329144177544113,0.7327619612114608,0.6179501450139097,0.6654622308098765,0.6180153216084818,0.6091059197185944,0.6135806731169599,0.6283881875799453,0.6125231357506159,0.6372168729614767,0.5995018012174365,0.6437878208940618,0.6431904533454734,0.5236349987677453,0.5994387417370179,0.5233199293662053,0.6150694697362447,0.6198348331616133,0.6227483435051336,0.7300015672896399,0.611952615472549,0.637320308484951,0.5612875629264633,0.5678606280996972,0.6628208504122555,0.6241581900659811,0.6153932901864189,0.6777663318499693,0.590734464916038,0.677577178378352,0.5708278987880729,0.6217130096388988,0.5450673618953829,0.7255480817866516,0.6337040871183409,0.6353498590939588,0.6378049685888689,0.5934593942015502,0.7007653409288265,0.6035320575246583,0.6576256009306575,0.6561557071627788,0.6712806040572552,0.6729013573251803,0.5793290613042666
ADBE,0.711972545511567,0.6515037818347855,0.5769851535769142,0.6690533282993716,0.7353509688163384,0.6681863207890839,0.5249034475125939,0.5908202311028732,0.6647767816533209,0.6200590321514838,0.551654246012593,0.5127297172627336,0.6811911284144456,0.6095458729212172,0.6511647392286848,0.7114834621430294,0.6042626142886005,0.5937842673692675,0.5283351375153785,0.5957325803981118,0.5967050746495469,0.6093583900297342,0.5953695586470935,0.6026072735280044,0.6859876723269983,0.5361164244272507,0.7534666325433969,0.5786139951565552,0.6712262586151683,0.6383404885741856,0.5946335630624805,1.0,0.7059547464552579,0.5540135742877085,0.6525311408123217,0.5576433703958511,0.6353085596858484,0.7197959350824638,0.5540991629508225,0.5467031673931433,0.605931072056038,0.6222811159568303,0.5438625037364416,0.6223073709161018,0.6196955857433006,0.5976877017170416,0.6020218194787103,0.5994672367193179,0.5892353994246594,0.6583274905911295,0.6455938746421628,0.7154707479470553,0.6690999956473399,0.598145246415104,0.5510876902619085,0.5059281073596033,0.5882788519628105,0.572084728664313,0.6246546309018013,0.5676622439793833,0.5704131664707035,0.5637392583781233,0.647408875674231,0.6362590618108865,0.7208276650402824,0.6226088802463907,0.6014677815860039,0.6800717519319774,0.5146856323057711,0.5934304149619006,0.5455198149946802,0.7215495245227603,0.7674016010194138,0.6183880079457066,0.4698205007021463,0.6194167862131713,0.7043855906359342,0.5842714751225043,0.5889223625368986,0.6738128636389422,0.664417588194992,0.5584803121857833,0.6350358947614699,0.6901446223923732,0.602902979367793,0.6766096281251114,0.6008248230525948,0.5637907116199752,0.7034077408360485,0.5786192507073216,0.5957137680751329,0.6444582814501717,0.5401822223408183,0.5940646062391259,0.7002153752135808,0.7122395750846165,0.6944741934556098,0.6418365683800129,0.651301381091174,0.5672239028249533
AIG,0.69379420245651,0.7005353050368102,0.6682710104627162,0.6863267938302925,0.7000361246068113,0.7209255971366278,0.5967371880905309,0.6484316256509636,0.6782476941929646,0.653440956515668,0.6337313591742224,0.615612859809455,0.6602351238785639,0.6037393347213229,0.6522234013820065,0.670702649554561,0.6566156923707227,0.5646999591672448,0.5450555177850996,0.779303924115347,0.6300346706372193,0.5511776157073232,0.6459800643993321,0.6471613008233597,0.6953210418584893,0.5289162593424096,0.6807477139678929,0.6074977806419782,0.6679333882344197,0.6147411055479574,0.7602377911680335,0.7059547464552579,1.0,0.6627669872283412,0.664095342786318,0.7907360382428338,0.5832902612114375,0.6722264898067247,0.6049222716263725,0.6175184509996247,0.5696959978075193,0.662763657515296,0.5838118127732054,0.6362564967449378,0.702443459209357,0.5968647940109711,0.685955200649081,0.5969909330374338,0.6744218054314892,0.6480346706804073,0.6414121984670016,0.7114191311149494,0.7436766991032837,0.6483499168396524,0.6943053039251211,0.5104460501612315,0.7892091394442201,0.6178816007543126,0.6909842838265545,0.6478199071175458,0.6045159141013875,0.5944981300636145,0.6888425275314412,0.6594107155904545,0.6810939943362605,0.6268424023134379,0.676778541668972,0.6743422863742935,0.5397644820932481,0.6336662179827824,0.529780460680127,0.7040351887820253,0.6773346923452679,0.6561364136914577,0.6761735897721929,0.6724157602459994,0.686308260027487,0.5944166140733355,0.592045165699696,0.6951632362980708,0.6772143903465645,0.6016758212229405,0.7067550328385835,0.6634654747887153,0.7712082532071172,0.622115341793215,0.6509860700496519,0.5835004261922199,0.7270289139313147,0.6577111272359435,0.663347680584019,0.659716287878508,0.6047355022415998,0.7549034419449936,0.700332702470384,0.6984871203895598,0.6556970798855559,0.6579655773474951,0.7188969812698147,0.622904678248485
AEP,0.6031950654499725,0.6728761925021205,0.6325271921309417,0.6364242567110792,0.5919754828298126,0.6280385364995165,0.5317340134725437,0.5893312327133292,0.6129466419776035,0.5980561714606705,0.5922611064621823,0.5237156113097255,0.5615998914250125,0.5332630355538651,0.5468492497940189,0.5994101375511812,0.5818482681543082,0.4970269727439689,0.5102612479011674,0.5924983267895187,0.5725513685388243,0.512815728799102,0.6223428911362606,0.5870360828075852,0.5845406234850493,0.4912126450775025,0.6207258838616686,0.5718836546195674,0.6177818826923371,0.5839674648483031,0.5969706740805711,0.5540135742877085,0.6627669872283412,1.0,0.5275818243217039,0.629565946582629,0.5002496579219352,0.562042109060628,0.6580732640043354,0.5987779350304355,0.4944199825335116,0.61134194506645,0.5523794144834456,0.6150673515381561,0.764669921571654,0.539278927864537,0.6610238381972773,0.6082503082194823,0.6354367659708063,0.5779990015131786,0.6322448389111971,0.6259959110529991,0.575233670623959,0.5875295291542367,0.5847450584786328,0.4795264122096401,0.6192341420111894,0.6018564722156668,0.6650118097953844,0.6235022257409091,0.5565234519189448,0.573059605984322,0.792824659210659,0.5933942856876083,0.616360597668709,0.5590206048583506,0.6512991019447039,0.5972249065169758,0.5070629820116055,0.6573720550347538,0.6640794897630875,0.601530581499621,0.5785171186011137,0.5812946396595858,0.5493371033718879,0.5837574780547301,0.6308614101277773,0.6005731502234352,0.49769615486196805,0.5973893809319031,0.6042634034637812,0.5919684454949098,0.6168471969275098,0.5255062311295265,0.5961810349067715,0.552967690279632,0.673278204398661,0.5178849125967891,0.6089035859665081,0.7987367475190718,0.5889747633081687,0.6328631567795419,0.5668785122963212,0.6274442734601428,0.5767688560539813,0.6102693114457439,0.557841426433162,0.57139772281522,0.6627384253874243,0.517879706827881
AFRM,0.6473864512288153,0.6245577723530784,0.5927563512216778,0.7160813325783778,0.6490627303704353,0.6699592185391425,0.6175919506663522,0.6221346227645271,0.6361277678965636,0.6151509550309524,0.6294303289598324,0.6056187374946528,0.6441138438444782,0.6367290273079304,0.6020644072187373,0.6565166986865622,0.6074968885175793,0.5557588794540821,0.5715591904226104,0.6060294082010298,0.6440623995845755,0.5665202675147397,0.613135961965442,0.6589917554235533,0.6937712616655528,0.5660925222993575,0.662112763178333,0.6154462094404975,0.6552131317413702,0.6350889523077412,0.594427341945912,0.6525311408123217,0.664095342786318,0.5275818243217039,0.9999999999999999,0.6131966188355609,0.6303504104775852,0.6530356166749769,0.5990115083666255,0.5896164442392712,0.5797759545047758,0.6338350984081037,0.5806099346338979,0.6578150460094451,0.6122094716682404,0.5902646062475653,0.6440045641409735,0.6457905502051972,0.586857469469773,0.6538672330197091,0.6543036294785106,0.6757924282811948,0.7164152208571352,0.6459762055241354,0.6205733263460109,0.5281528453937355,0.6435621869515775,0.5970946813705337,0.5820005696915788,0.6426366598297679,0.5664191932130631,0.623212181454717,0.585275811032078,0.6605567474046644,0.6896772130402735,0.661914238738408,0.5958798023351316,0.6078815964092539,0.5388319572507171,0.5473656423215254,0.5096296578670781,0.6612368092501733,0.6519249630622328,0.6386199980686815,0.5478401416564995,0.6200965131358672,0.6697171621208373,0.5980758001954237,0.5966303614411153,0.7292882292485028,0.6704401896584189,0.6157627581561694,0.6809930782553814,0.708686042913095,0.6605006157520884,0.685547119473222,0.5842325534874487,0.6234500732845897,0.6893021353996044,0.5788057693666424,0.6673375693684559,0.6532553195425365,0.5994211334348072,0.5670022671100431,0.6834281084343694,0.6882133301677354,0.5794189033850651,0.6319134099445263,0.6521568673561248,0.6419184081416359
AFG,0.6208427523107498,0.6263237047466249,0.6511100040317787,0.6240473107741916,0.5975570932971699,0.6624750682874846,0.6557414681678505,0.630381206253935,0.6425196678079451,0.6132303046869019,0.6313121247328904,0.669550504804565,0.5852360620029743,0.5647043886236653,0.6017374957789036,0.5678528527609926,0.6812031141102912,0.5549169556944951,0.5111520639554588,0.7634060755703881,0.6057903861147725,0.5329582476801663,0.6035435620793639,0.6813113310159287,0.6391362787199799,0.5312689263553914,0.5822813241030287,0.6078395950249843,0.5701248383134101,0.5574254247331843,0.7582503580433787,0.5576433703958511,0.7907360382428338,0.629565946582629,0.6131966188355609,1.0,0.5424156772700928,0.5739098369344101,0.600753923455511,0.5695396370172687,0.5447325566628557,0.62609995714854,0.5593388637541548,0.5910492221919117,0.6604565382250286,0.5689703364167208,0.6425476094118665,0.5910381338654314,0.6353964278260006,0.6224369359133115,0.5889216766459958,0.5784708057924681,0.650903713622166,0.6262599806670232,0.6830323560819326,0.49024684596530466,0.7651896918817468,0.5906063450647797,0.6240495123332265,0.6572091489666898,0.5782482835754968,0.5423461349162311,0.6061665938708161,0.5833886536362006,0.6009872230565834,0.5981010096285903,0.6322969165563808,0.6093381374303789,0.5088222270621874,0.6016229844231727,0.5086325082897587,0.5866690540076452,0.5967275079061958,0.5962490054292487,0.721352217919388,0.5781493999050241,0.6060712382726405,0.5202758214168264,0.5542475344638397,0.6471228579649726,0.5856087445556952,0.590451834435255,0.6516499743750196,0.5537457576344957,0.7551999634773279,0.5457853180386701,0.6063969267894317,0.532009598410535,0.6396484817572068,0.644211126258596,0.638828172548879,0.61593825004366,0.6387536544864099,0.7463243510901734,0.5789928670599463,0.637617776768225,0.5775942170067747,0.5987949129286659,0.6534082048539929,0.5353444898470516
ABSI,0.6604324518586849,0.5769670900180551,0.5421221458699851,0.5867454619027935,0.6185852307931029,0.60874935159759,0.5151576098121622,0.5744357430465851,0.6171554749091855,0.5851961153394961,0.5732808651781788,0.5615087654489939,0.6359399954448084,0.7469215349300687,0.7194113640435854,0.5924741494016738,0.5773841040133222,0.6932415441067202,0.6513935772127311,0.5712938744152181,0.605989891146568,0.6979458541353601,0.5261991746869518,0.6039623963940893,0.7162415717297366,0.7018611189522902,0.6358957701686567,0.6133341119840425,0.630535944532733,0.6533631881719173,0.5639010746150234,0.6353085596858484,0.5832902612114375,0.5002496579219352,0.6303504104775852,0.5424156772700928,1.0,0.7196760126489491,0.5965646419002852,0.5395946450089422,0.7548287910953324,0.6610610329245955,0.6677394045831658,0.5847843437710891,0.5667296435705843,0.7101721147267005,0.5846130099107786,0.6068781119788483,0.5739460683188456,0.635841383872295,0.6286002404614325,0.638148806326606,0.6766146595655976,0.5808162310651215,0.5367162592318612,0.7006587921329142,0.5555210961018128,0.5960991512600701,0.5903617424071085,0.561070390755687,0.6060355052887935,0.62001973822805,0.5623934744174972,0.6195777600962079,0.6695399050966361,0.6587553402777427,0.6020807609161638,0.6076987319377607,0.6918547038435795,0.5733679651386161,0.5376991624414018,0.5922021437081826,0.644499989831704,0.5886698036707486,0.4994212829970135,0.5621578765969418,0.6022321914756305,0.6412294590450253,0.7457748795715177,0.6692297630323003,0.6927315494050075,0.5793393067188053,0.6006587228037915,0.6153619983106156,0.5995375585253598,0.6394575339520171,0.5877610121414245,0.6481272136703092,0.6369258317068727,0.5195327892383287,0.5848619547827137,0.592664693119735,0.570423928392312,0.5512103697965608,0.6983306023145892,0.607096738116371,0.5984384127432669,0.6795821117820019,0.617456837735484,0.6142687807224019
AI,0.6500902751014538,0.6367956288806079,0.5719700352296271,0.6403268009050191,0.6706444013350307,0.6094862100765682,0.5508888172983258,0.5789687091437448,0.6033930244208824,0.5792765653180548,0.5713883646309466,0.5497302726427776,0.6646018941466524,0.6555505322608076,0.6090326498035201,0.6684529587320522,0.6412643241952563,0.6246382780221493,0.5985533581832291,0.6108413767909993,0.5998916733854512,0.5940140416546081,0.571459283694994,0.6176823663596672,0.7223869974621193,0.5921423658487596,0.7098125770728128,0.6142861153522066,0.6858848291869415,0.6846080581363115,0.5921572244629555,0.7197959350824638,0.6722264898067247,0.562042109060628,0.6530356166749769,0.5739098369344101,0.7196760126489491,0.9999999999999999,0.6312038001305216,0.6188411680156322,0.6399886514814488,0.627135554602522,0.5988473498010912,0.6235950447730976,0.6150063765452822,0.5930569718906823,0.6091624968720616,0.6075938270153388,0.6279857021069473,0.700803719984738,0.6620759238183758,0.6711370324086448,0.700507294703998,0.5795675409421182,0.5911702179305305,0.5882087246688413,0.5856326684353836,0.588851889904461,0.6423666020564008,0.5776099832838303,0.5966922859429735,0.639004255035925,0.6155314107389496,0.62153192448693,0.7102435960820244,0.6290134896495267,0.6190666603519452,0.6237845592800154,0.5658508900145904,0.6168987768153006,0.5578346247071392,0.6632498121810536,0.7309603442464544,0.5629909982924987,0.4981356450835712,0.6136947305816982,0.6451482094155906,0.6508161095500843,0.6305077791935408,0.7152580685409283,0.7395549486594296,0.5645298121404826,0.6134570274627057,0.6556787911275523,0.6438784872120672,0.6676619514851074,0.644215499658296,0.6272716964066875,0.6797333348421896,0.5846693839971302,0.5709449349179602,0.6311496598200921,0.5547226145310602,0.5731640190374914,0.7757007201727437,0.6654565787083857,0.686138062094062,0.5976457465850186,0.6544975545582075,0.6315998869098839
AESI,0.6131345408050553,0.6802370895758831,0.5576616854227004,0.6582341275854495,0.5828490981792188,0.6824096317087766,0.5470256750447903,0.6294580581732399,0.6152547370023121,0.6057368425713298,0.6046689804346252,0.5602375099529041,0.6020596122886905,0.6078807787881376,0.5250555222705697,0.5904638096025233,0.6163434192716771,0.5919412314608975,0.5630605044392588,0.6175664365823784,0.6261155336612257,0.528628392435372,0.5510268260606318,0.6323625500226747,0.6169611674751958,0.5543582441829016,0.6279120462474352,0.616667188462603,0.6495429454058596,0.630513033142135,0.5986253961864292,0.5540991629508225,0.6049222716263725,0.6580732640043354,0.5990115083666255,0.600753923455511,0.5965646419002852,0.6312038001305216,1.0,0.6610366976207471,0.5526430409313111,0.6353187104303749,0.5561451832340606,0.7719198930724863,0.7058150934820412,0.568340186340441,0.719952529687035,0.6181341119871437,0.6304094864644871,0.590594412420645,0.6495800046159145,0.6204822866060545,0.6290557876199997,0.6188404837825981,0.6152624947786662,0.5342840373160271,0.625843870388944,0.6130593951365667,0.6467744620856595,0.6248238469027771,0.5846119601961698,0.6067965670812543,0.6907703550119881,0.6208954135571976,0.6517507141780532,0.6409772414852332,0.6564223147644193,0.6094308778478669,0.5740081322327965,0.6323932965723412,0.5893317514780594,0.6247445112302858,0.646513304910423,0.630148831662294,0.551912210932776,0.5720725020438409,0.6728465697444935,0.6525132398570149,0.5554954676805203,0.6706618560197501,0.6488996849301599,0.623201557318531,0.6609829369092666,0.5801032099711612,0.6178942210473712,0.6205279147690584,0.6654647776638624,0.6338847367417957,0.6438462670329824,0.6572969112296648,0.6163745661996581,0.6508780162830315,0.5762923641585914,0.5451165595659887,0.6305214976292784,0.6565215113833689,0.5381817569370098,0.5800228017421324,0.7486757221413627,0.6136298186010389
AIOT,0.6147703799990928,0.6197900344046239,0.5455300760886251,0.6573498987640076,0.6044255795537589,0.595129230327495,0.5395305571354775,0.6049168281195475,0.6263741751528038,0.5542057347196625,0.5675388477568465,0.5187120917922863,0.6385600597684921,0.5804678340624381,0.5493900331548711,0.6099875156228138,0.6459390078227224,0.5726011270859603,0.5280711804861409,0.5636785634147754,0.605482492928483,0.516731238704393,0.5313464357049394,0.591719044694153,0.6327705834761556,0.5075692379829551,0.6460027330885642,0.5653250250054566,0.641647784390215,0.6530912583324613,0.6160426682770638,0.5467031673931433,0.6175184509996247,0.5987779350304355,0.5896164442392712,0.5695396370172687,0.5395946450089422,0.6188411680156322,0.6610366976207471,1.0,0.5512893915760245,0.6111059834646493,0.5424338809215475,0.6894660621312287,0.6431455061773738,0.5629867350596479,0.6280670993621991,0.6142066920853457,0.6473697444220649,0.6130687839472022,0.64229814159642,0.6337592065101075,0.6324695040089602,0.5819241090594032,0.5725925479170707,0.5057477438569985,0.613625106869786,0.6138287809729426,0.6001548538594634,0.5444281726136063,0.5586090838625338,0.6302541717805258,0.6279573390706292,0.6114950066543913,0.6456831763907345,0.6106419674200514,0.617466500250119,0.5798332614425589,0.507220106695714,0.5806261500535063,0.5560929630675363,0.6375411500651549,0.6196889186737372,0.5537900134571162,0.48834315776179515,0.6262442900231558,0.6563046798077611,0.6090817420823764,0.5415746170795712,0.6951069661851349,0.6749250745748072,0.5768000638802857,0.6649715098123835,0.5657198498769397,0.5881587268406827,0.6031486771156673,0.6461460682691069,0.559930117853019,0.652051405216191,0.5900455936774509,0.5845150280484899,0.655313897286715,0.5120689134523696,0.542833316839124,0.6705481172531527,0.6541550883861259,0.5488332750372608,0.5822972241821713,0.6711934612903536,0.6281462576598315
ADPT,0.6718350387073057,0.5415516753863517,0.5009762926136159,0.5841899294983243,0.6307591743487319,0.6000930249103691,0.47791729488046586,0.5748835857309015,0.5936813279668229,0.5495657206844482,0.5225248592236675,0.5238330647717665,0.5996730917341923,0.7235828826147797,0.6879491589380694,0.5781167928079881,0.5383798630998489,0.7326009920139166,0.6079708353313249,0.5592838794796623,0.5692594230968676,0.7023610806106948,0.504773689504548,0.5652689031662228,0.717736971534615,0.6416526805410964,0.6237528590148949,0.5444696209095692,0.6004061074817375,0.6193259508328306,0.5746900088478701,0.605931072056038,0.5696959978075193,0.4944199825335116,0.5797759545047758,0.5447325566628557,0.7548287910953324,0.6399886514814488,0.5526430409313111,0.5512893915760245,1.0,0.6115593202624656,0.6627775090282805,0.5538608064965587,0.5718032785452274,0.7392198306371645,0.5557918572999538,0.5826159607386755,0.5907310169541149,0.591981986047817,0.6235200519964428,0.659193497814981,0.6736855864889667,0.5680114565828305,0.5613828560813588,0.7038253618111272,0.5837553866837787,0.6097199416835531,0.5645843972160496,0.5318736790526206,0.6354161159621131,0.5739227528791708,0.5335786025784087,0.6908968009692563,0.6422268409286596,0.6091218558599435,0.5848749130829293,0.5815159666399863,0.6576843931546397,0.5614843773197181,0.5314254789057667,0.6123271966150041,0.6215690809802571,0.5606706795912434,0.48958266687292795,0.5752305016495933,0.6358752173822048,0.6355841550240117,0.7264099042652111,0.6357377805057339,0.6582682345929826,0.5300596747277141,0.5907212083722915,0.5787310642287335,0.5748067573708189,0.6092739699016689,0.5961631631403201,0.6089011377603417,0.6086244863807674,0.505792286366021,0.58806958258993,0.6132865266022719,0.5333672232513256,0.5577623213503343,0.6319258008178965,0.6471481700061984,0.5503306091627534,0.673910653377273,0.5832468011784369,0.5766587117842369
