,A,AA,AAL,AAN,ADP,AAT,AGM,AHH,ACCO,AIV,ACRE,AGNC,AGYS,ACRV,ABBV,AAPL,AGCO,ADCT,ACHV,ACGL,AGS,ADVM,AEO,AFCG,ACCD,ACAD,AKAM,ACI,AAOI,AEVA,AJG,ADBE,AIG,AEP,AFRM,AFG,ABSI,AI,AESI,AIOT,ADPT,ABM,AKBA,ACDC,AGR,ADMA,AGX,ACEL,AIR,ACIW,AEHR,ADEA,AGL,ABR,ACT,ACLX,AIZ,ACHC,ACM,ABCB,ADUS,ACHR,AES,AHCO,AEYE,ACTG,AIN,ADM,ABUS,AAON,AEIS,ADI,ADSK,AKR,AGO,ADNT,ADTN,ACLS,ABOS,ACVA,AIP,ADC,ABG,ABNB,ACIC,ACMR,AIT,AIRS,ADV,AEE,AHR,AAP,ACNB,AFL,AISP,ADT,ACN,ABT,ACA,AILE
ACAD,0.6175106069462117,0.55346755924458,0.5363620744436965,0.5755627589376112,0.5623687566151926,0.6116182326084229,0.4986788033396445,0.5813196723281955,0.6313076331226349,0.5600916766631866,0.5787220276106481,0.5860453771564126,0.5907189198607861,0.7212821173174979,0.6905354866887267,0.5776675251411528,0.5274164287530848,0.6818816433953592,0.6604982840667812,0.576465651392974,0.5736075861890649,0.6389344352267704,0.5238024848599478,0.5989027072513773,0.6786246364168406,1.0,0.6049499320255659,0.5821747244009307,0.5521154079735828,0.5901088858011131,0.5314942100587485,0.5360201163665409,0.528831575151594,0.49116311928145573,0.5660089754796575,0.5311702634437382,0.7018261617778275,0.5920655963260578,0.5542668860771949,0.5074690272641463,0.6415942046916303,0.5627509558582258,0.6822899783643938,0.5476424204263771,0.5605578024182416,0.6404104167753046,0.553543240430715,0.625135946745159,0.5603793069996422,0.6398627805314008,0.6008795066883015,0.6340027036270605,0.6227386267786078,0.5868872128436367,0.5432376121058256,0.6517974688925207,0.5385520758453768,0.6453112480426361,0.5747750325764983,0.5509010966187767,0.591031595256758,0.5838734454413961,0.5205323944362052,0.6158073463645215,0.6192297649303522,0.6818831682211366,0.5834787176821544,0.5460746753339919,0.6442805797379089,0.539392188675307,0.5063570124968194,0.5895348869664695,0.6199043611136458,0.6863178849513415,0.48286616048189923,0.5734034940694087,0.5793141808142066,0.6005826778661305,0.7489052199009407,0.6079856541945002,0.6451961900971768,0.5715308934809572,0.5878866148003961,0.5427181217680288,0.6253754305433631,0.6300815337381638,0.5405893513576454,0.5623635050765389,0.5999423466766457,0.52399427968721,0.6043733817331655,0.5864969529855667,0.6126077097784625,0.5440929130759387,0.5795744868824851,0.5935250244102831,0.5514698157575649,0.6568770203660307,0.6070697642303785,0.5550822158144307
AKAM,0.7234992000028776,0.6851874585193166,0.6069024103309788,0.6826872296325761,0.7146559914848836,0.6782678025230786,0.5771282851188392,0.6446029250651218,0.672687622334227,0.6302732836088176,0.5994384232537421,0.5692920987730679,0.7104063630547355,0.6419695884287879,0.6302354926276595,0.7247691981193035,0.6139222934243578,0.5987990245866728,0.5606741378694535,0.6315051380504122,0.6220373365540781,0.5871695514013042,0.6003642609043677,0.6420204474272602,0.7127675525291329,0.6049499320255659,1.0,0.6061818403542578,0.7296070793802223,0.6619184780480758,0.6233351375678248,0.7534235720787942,0.6807265297092635,0.6206899272251508,0.6620434424418659,0.5821867657891102,0.6358230315349508,0.7097548328730321,0.6278326752293435,0.6459281524803525,0.6236747269172639,0.6802334235416091,0.6399132115372357,0.6772671781784099,0.6751870663182339,0.6082609216079137,0.6449187607229084,0.6660291174043691,0.6407657598240557,0.7063218481609659,0.7061995950275709,0.7523080107706637,0.7019533971038545,0.6267901267417944,0.5956512288488248,0.5583263233309175,0.630704592547826,0.6203523637584485,0.6820938434510261,0.6305275573416085,0.6020141677209799,0.6107658015707054,0.6804691735114934,0.6650909066463824,0.7612614759422858,0.6961525771363758,0.663857637063643,0.6925514093028058,0.5637465693021526,0.6353590896104473,0.5655099363161621,0.71673230622243,0.7243194648126736,0.6721746205245973,0.5123619702541733,0.6113944371829825,0.7575574871781039,0.693741806709694,0.5915784549659598,0.7279010230595178,0.7540938946365936,0.6224045967930163,0.6732207580983551,0.7133556954071927,0.6530005177878002,0.7161895407005553,0.6870017888657146,0.6006079695482197,0.7294405508369063,0.6362293039091887,0.613803248620518,0.6653252973055195,0.6206030357877562,0.6226223585011803,0.7326653566809737,0.7134363771179647,0.6849566490165963,0.6457043201660349,0.6982183764222583,0.6211538010452406
ACI,0.6541202732493049,0.6591271620384969,0.5899363161141571,0.7100183623075459,0.6133856705296756,0.6399119019685762,0.5893852137695318,0.6253067827080518,0.6655707662472757,0.5836807881672168,0.5954879180791701,0.5611115309523244,0.657977379542665,0.5873468500993546,0.6276079703576879,0.633621540696835,0.6255460782792613,0.5808765561204243,0.557225183146318,0.6009593610462227,0.619283756045772,0.5390067266881066,0.6259038906385278,0.6537977509435072,0.6700767492216958,0.5821747244009307,0.6061818403542578,1.0,0.6082554567732287,0.5590006210286236,0.6286619653298074,0.5783815427754759,0.6071532337041882,0.5718965058224637,0.6152921108424863,0.6076060137052897,0.6130676140737635,0.6141400214907718,0.6164326654202875,0.565120291389367,0.5441593630310241,0.6533282888324871,0.5691683890965885,0.6025669988013181,0.6319144557382872,0.5773321318023202,0.6224652842308019,0.637559419708101,0.6171624967094842,0.631781446460299,0.6050392792525451,0.6150328699407999,0.6632566445684822,0.6296976296506991,0.560783603063149,0.5108757357178841,0.5915020164830246,0.6158192998738787,0.6010768784875115,0.6436690758784434,0.6207115854973011,0.5598475189178278,0.6263861027557194,0.6216477632657447,0.6474674895488539,0.614702454059923,0.6459339389033545,0.6769077764750449,0.549574411543958,0.5737092346925255,0.49243495334596815,0.6055922095347842,0.6191972547538003,0.6691295583689172,0.5206883481382686,0.5705405276625114,0.6346892046484944,0.5856569258700606,0.5930398419721195,0.6807909503057394,0.6171342411853297,0.7049057017621319,0.6778441886196735,0.5924674337617428,0.6207027936090697,0.5946069580698486,0.6290418395647254,0.5885288196812815,0.7566102890004412,0.5951065837200278,0.6094537584552291,0.6758002052737173,0.6127375614266503,0.5806857104226182,0.588622026027953,0.6498107728680874,0.5883790775815922,0.6601495623606305,0.6526505345464885,0.5744528245786048
AAOI,0.718302002584715,0.6981288864126814,0.595542915495064,0.6986840899678031,0.6214459827487252,0.6888362863890924,0.5376487331940021,0.6652507749244464,0.670415290881511,0.6097952175682697,0.58998282763967,0.5676611593191968,0.6619441621107635,0.6288301651702505,0.5999228351701372,0.6766155057413615,0.6375835665408341,0.6103418817144762,0.5785052547613619,0.5873460738784666,0.6605092255459106,0.6339040975227043,0.6501548722098941,0.6665388973659139,0.6669123516916048,0.5521154079735828,0.7296070793802223,0.6082554567732287,1.0,0.691712018892787,0.6056684515076253,0.6712512420131467,0.6680611890912467,0.6177624133885452,0.6552148083404222,0.5701331776450624,0.6305803448922291,0.6858892518938609,0.6495754917623864,0.6416532192922619,0.6004380698055553,0.6228926110133429,0.5997434453316919,0.6639815174946059,0.6388791304990522,0.6124177907511079,0.6871493026920713,0.6409890270792259,0.6463990146531219,0.6469558181270173,0.7542882257948917,0.7476133178365764,0.6911871406785899,0.6095604760498011,0.5738300400929666,0.5472833865733168,0.6060139531560595,0.6116390752648474,0.6410078136716334,0.5695639596262138,0.5836991230606977,0.6080423641333627,0.6612102854868032,0.667051382310222,0.7521927086671242,0.6511062890849287,0.6579607682898447,0.6169769147754799,0.5713038363497238,0.6685526609685292,0.6229986898379486,0.7389834128385468,0.6634362956176336,0.6265127529921217,0.5207001491264565,0.6075766229324815,0.7743865259174486,0.7212838245228648,0.5916430614229015,0.6959588433333904,0.7637185893590943,0.6202137708265418,0.658606590455617,0.6230741038617268,0.6080755262034905,0.722388562615013,0.683329118890526,0.6167638792068862,0.6854608257032512,0.6128907991860535,0.6163857157124655,0.6665338711881938,0.5451926819571826,0.5689464991733141,0.7154891438220715,0.6874334319300912,0.5976086934617804,0.6324123681543627,0.7182800661407902,0.6298912772700158
AEVA,0.6494645949781657,0.6366457333801826,0.6091427320799107,0.6396722845688879,0.595801382985563,0.652726680055376,0.5199986738173948,0.6061223696929567,0.5933689734431801,0.6026088238605258,0.612167623119209,0.5533049206501952,0.5996420288489693,0.656791329983844,0.5701844144063676,0.6623621869081856,0.5875306379224732,0.6076024279538851,0.5905508452441208,0.5736814794672663,0.6089841775834197,0.6483015634294335,0.6266570794669487,0.6262713091790183,0.6572393480819138,0.5901088858011131,0.6619184780480758,0.5590006210286236,0.691712018892787,1.0,0.5669831180169354,0.6383265656808916,0.614792720452397,0.583937780020191,0.6350621539815402,0.5573956943363862,0.653376618996144,0.6845889166606935,0.6305058645899831,0.6530718907702119,0.6193257372827965,0.60858224581231,0.5959336316573483,0.6299409755917972,0.6200016628124185,0.5866463698645549,0.5919327045493087,0.6195138238633673,0.6665194340364016,0.6188124013695591,0.7343219398708343,0.7086450105840415,0.6410648794406592,0.6113027544573326,0.5649913289061783,0.5850788787324266,0.5736559209827475,0.5403623512840562,0.6387990846263062,0.5561207388968507,0.5488554902239112,0.7251044139331739,0.6282368502172909,0.5980484253674068,0.719527067285546,0.6418982112934912,0.6170869342675078,0.5751792755938163,0.5641673986679392,0.6045406943283494,0.6260992506527202,0.6604959563363534,0.6896239273174446,0.5827811793866733,0.510216878877956,0.6517242529106536,0.6171613704107273,0.6516346933229988,0.6283290030613878,0.7294530808366907,0.7265038407837092,0.5762824209368345,0.6592366543181752,0.6327992712369901,0.5847822877937798,0.6855742913810604,0.5897582486730686,0.6240507388895635,0.6162082295406333,0.5511908108928845,0.6067524609528141,0.6645116286232087,0.5278175862516327,0.5676283423280716,0.7382781780046801,0.6531467740152972,0.5482686146782083,0.5871951563534059,0.6405092015055162,0.6569446944946989
AJG,0.6635058935814022,0.6478070029561932,0.6326442356000405,0.6403930719595795,0.6551094163304118,0.6519480654306649,0.6004722409824846,0.635403319569709,0.6775306461826827,0.5843672871752706,0.6129936545552016,0.6297601262322787,0.6415097630279823,0.5644352739626037,0.6501649652345249,0.6094571005741491,0.6533094742033506,0.5837996909495264,0.49457532243911767,0.744885306868697,0.6319619802241514,0.5409959412122736,0.5872262911620265,0.6170675400073256,0.6931054918736148,0.5314942100587485,0.6233351375678248,0.6286619653298074,0.6056684515076253,0.5669831180169354,1.0,0.5944749074386473,0.7601483268785236,0.5969378671595974,0.5942932158476907,0.7581527676575255,0.5637068745736737,0.5920265064616893,0.59845806554825,0.6159064723898758,0.5745027661888782,0.6760426529746764,0.5456025771369544,0.5908185638869995,0.6652665164463051,0.5999390538726262,0.6773369983084083,0.6188058613149426,0.6699255699928587,0.6167335113673643,0.6032359914447808,0.6080369245174135,0.696330517681033,0.6426103364979614,0.6354532286554601,0.5326863382504272,0.7326921818383627,0.617970479927395,0.665558173877453,0.6179253451999541,0.6090196810595294,0.6134100719016515,0.6284835502809724,0.6124952212975406,0.6371625452575354,0.5993867005101523,0.643716877556533,0.6431803168460556,0.5237501711848931,0.5992919047715344,0.5233701118052627,0.6156700209614213,0.6196902274410335,0.6225797586981188,0.7299126750604188,0.6118044819567439,0.6375987610086123,0.561535090419081,0.5676553096755678,0.662875925894554,0.6240270656001342,0.6152180015251998,0.6778554024291222,0.5905673134503139,0.6774491971636419,0.570937441508972,0.6216671464143048,0.544918719351584,0.7257428195815288,0.6337243601022892,0.6352148812502372,0.6376936929182414,0.5934239677868371,0.7006481855807624,0.6033975430104443,0.6576846835517097,0.6563525382791131,0.6712203615650968,0.6727543881989307,0.5791265466537285
ADBE,0.7121551415303558,0.6516708971403053,0.5770020688371128,0.6690621024853008,0.7352944465522279,0.6680812645311878,0.5247452250415965,0.5907827803146813,0.6647893239265836,0.6198904516366731,0.5514008206320518,0.5126483171709456,0.6810842469508424,0.6094693308424164,0.6512069808233065,0.7115060050574041,0.6041074793419001,0.593888236388099,0.5287112162675156,0.5955049840196361,0.5967071413935816,0.6092863876914071,0.595283675494409,0.6024770850892104,0.6858986410558978,0.5360201163665409,0.7534235720787942,0.5783815427754759,0.6712512420131467,0.6383265656808916,0.5944749074386473,1.0,0.7058031899671068,0.5539754881168923,0.6524088928555088,0.5574433565121938,0.6351289725169278,0.7197022555021804,0.5538938188185868,0.5465294175404981,0.6057385794878252,0.6223820071618158,0.5438875097098722,0.622149094898741,0.6194942713302749,0.5977898215386259,0.6019766943172616,0.5993656567520752,0.58931070430656,0.6581730151130291,0.6461406029959504,0.7153412687713322,0.669089215401328,0.5979188703226243,0.5508454461658715,0.5056543126612,0.5881614240382906,0.5721062531204616,0.6247615498734079,0.5675545781920146,0.5703137536427043,0.5635227998906148,0.6475273897740736,0.6362432391936841,0.7207990785030928,0.6224954245235435,0.6013849575809788,0.6800790926900249,0.5148178925318423,0.5932689393054582,0.5455880327693878,0.7222458882116124,0.76730535042427,0.6181764093035131,0.4694863726470844,0.6192585330360254,0.7047139452751658,0.5845545142479337,0.5887026921087085,0.6738861566027727,0.6642919519499236,0.5582171662604754,0.6351350579147262,0.6900056136103223,0.6026773145159658,0.6767611452275789,0.6007774485785656,0.5636381571405051,0.7036267588482357,0.5786387418089985,0.5955514241561014,0.6443430313768288,0.5401385342408499,0.5938321057350805,0.7001072024869167,0.7123267586221596,0.6947075087170727,0.6417697834443837,0.6511180186467315,0.5669681946013019
AIG,0.6941589815978424,0.700899589135536,0.6684204481742043,0.6864383932824288,0.7000098429431437,0.7208596818530724,0.5965913578409053,0.648481321017825,0.678363047638993,0.653240650369354,0.6333995917635274,0.6156086398326338,0.6601200264918465,0.6036924200500515,0.6523781725219195,0.6708124335058022,0.656459052924988,0.5649268347387327,0.5456797194752935,0.7790957913412672,0.6301356393152993,0.5511106842537956,0.6459469614656989,0.6470470871299151,0.6952593407118112,0.528831575151594,0.6807265297092635,0.6071532337041882,0.6680611890912467,0.614792720452397,0.7601483268785236,0.7058031899671068,1.0,0.662837519769764,0.6639722929736587,0.7906251556732096,0.5829918295544892,0.6721173290702879,0.6046734150161441,0.6173441383035351,0.569393081497705,0.6630222337533561,0.5839449496859174,0.6360649927710428,0.7021994143214396,0.5971025560702318,0.6860069817641027,0.5969014773028843,0.6746582449533696,0.6478231928036816,0.642270675409735,0.7112492850543527,0.743785140509381,0.6479628940709787,0.6939655969383146,0.5100277596588424,0.7892078246938354,0.6180157948633525,0.6912641360582036,0.6477651973650164,0.6044498376025499,0.5942075676211527,0.6891313525786584,0.659482285573279,0.6811175377028116,0.6267345568368013,0.6767642307094569,0.6744413715148118,0.5400463629872542,0.6334907733938302,0.5299532231921389,0.7050891724141221,0.6771744278875402,0.6557702140421995,0.67583858628532,0.6722509334164558,0.68687648495318,0.59491722704745,0.5917079928214881,0.6953783804694211,0.6770832864820354,0.6012508488081172,0.7070273274762339,0.6632677005528659,0.7709727778100887,0.6224127782576948,0.6510168669895926,0.5833319688462997,0.727464119114502,0.6578588907548049,0.6631880458120554,0.6596101652516986,0.6047737413754399,0.7546572947958821,0.7002245395145432,0.6987121496903946,0.6561219670163471,0.6579485330733942,0.718664330628539,0.6224940192640865
AEP,0.6032299677266644,0.6729126201505361,0.6325124358897779,0.6364017797640827,0.5919355705327118,0.628005500649841,0.5316847796261401,0.5892993619001935,0.6129239146984595,0.5980323469592351,0.5922909651283842,0.523673429108973,0.561556165462952,0.5332179186901906,0.5468327452516791,0.5993862601755465,0.5818122501192984,0.4970357854965975,0.5104067457438178,0.5925400424913364,0.5725277613105785,0.5127691639812006,0.6223073236208483,0.5869963677059509,0.5844995854382384,0.49116311928145573,0.6206899272251508,0.5718965058224637,0.6177624133885452,0.583937780020191,0.5969378671595974,0.5539754881168923,0.662837519769764,1.0,0.527532263576104,0.6295527344746848,0.500208199647703,0.561998531516163,0.6580705912983865,0.5987445149415532,0.4943753750063212,0.6113514329893172,0.5523654878199713,0.615042885314963,0.7647498952298929,0.5392882482401558,0.6609959424073825,0.6082124618460166,0.6354402966746762,0.5779716343944021,0.6324827157424786,0.6259828757300523,0.5752022620319601,0.5876489700236586,0.5850224962262188,0.4794934391053852,0.6191981491376729,0.6018418414587489,0.6650254425905184,0.6234664031495447,0.5564796052712648,0.5730426800168569,0.7928456438502474,0.5933649524970784,0.6163265336029812,0.558975684522084,0.6512669245407279,0.5971988639799772,0.5070908520961885,0.6573533982768246,0.6640850176391793,0.6018345443510522,0.5784830998459867,0.5813849398879224,0.5493906191174831,0.5837249473758097,0.6309677571030644,0.6006691428791919,0.4976669025529485,0.5973840568766356,0.6042303659761646,0.5920635682710977,0.6168551826790452,0.5254637933587495,0.596269326407428,0.5529907343225063,0.6732510959889902,0.517833424910995,0.6089557691593037,0.7987311762122439,0.5889414607194132,0.6328312874501844,0.5668463686104559,0.6275331777618406,0.5767292811653829,0.6102664550028875,0.5578988748045153,0.571356891113288,0.6627787125446251,0.5179367528966711
AFRM,0.6475110100021714,0.6246767071992323,0.5927585411787915,0.7160812957159872,0.6489837738096066,0.6698659214846973,0.6174815532603135,0.6220963078250874,0.6361172403199452,0.615011407370749,0.6292850950863061,0.6055595382741482,0.6440086034898348,0.6366604755966663,0.6020750504996918,0.6565088475439372,0.607366942204348,0.5558243455540843,0.5718765695132787,0.6058713919514052,0.6440578327382174,0.5664394406543038,0.613058149968516,0.6588938258583595,0.6936912892155089,0.5660089754796575,0.6620434424418659,0.6152921108424863,0.6552148083404222,0.6350621539815402,0.5942932158476907,0.6524088928555088,0.6639722929736587,0.527532263576104,1.0,0.6130545282207803,0.6302078949899008,0.652932572540496,0.5988619805463752,0.5894830617564678,0.5796118845729531,0.6339048401613442,0.5806227933415089,0.657696388721052,0.6120539321140809,0.5903331075854861,0.6439624922590262,0.6457084815536334,0.5869045368667204,0.6537410350953184,0.654762551451849,0.6756743421516099,0.7164002543862218,0.6458763870736765,0.6205394860307643,0.527950663583115,0.6434712497562609,0.5971022458334387,0.5820669699443447,0.6425563501548741,0.5663257946749425,0.6230663610729245,0.5853483696651682,0.6605336513215749,0.6896329108562332,0.661823401009246,0.5957989553641516,0.607858703766686,0.5389330641037908,0.547214053350872,0.5096666966866258,0.6618057003105593,0.6518051859337234,0.6385022072850032,0.5476470379304508,0.6199650957777478,0.6699717853548465,0.5983032661888886,0.5964665510295808,0.7293408349135695,0.6703346996533869,0.6156257432308915,0.6810663591213606,0.7085817630743861,0.6603945731827848,0.685657592059572,0.584176942083421,0.6233364109381152,0.6894658454911937,0.5788074089172145,0.6672257005001312,0.6531559351620245,0.599383526377893,0.5668215303918329,0.6833291958171562,0.6882638805441613,0.5795790031784176,0.6318441069494408,0.652022452586848,0.6418091184979552
AFG,0.6210237401281973,0.6265033880345006,0.6511540833519389,0.6240524918609314,0.5974571332351024,0.6623653928817029,0.6556259780759274,0.6303591520494762,0.6425350019155341,0.613048358614994,0.6310910467425158,0.6695159544742311,0.5850894115872336,0.5646147110130959,0.6017779852137065,0.5678470814473806,0.6810728204929531,0.5550256950460765,0.5115504169368453,0.7632769979377382,0.6058021777164975,0.532863922643288,0.6034603936588395,0.6812062422522562,0.639029745791629,0.5311702634437382,0.5821867657891102,0.6076060137052897,0.5701331776450624,0.5573956943363862,0.7581527676575255,0.5574433565121938,0.7906251556732096,0.6295527344746848,0.6130545282207803,1.0,0.5421728481438078,0.5737579961056603,0.6005584854110951,0.5693667383048223,0.5444940394916583,0.6262160673235986,0.559376187470052,0.5908684144350765,0.6602628903243396,0.5690796009158314,0.642517852173888,0.590932299461489,0.6354952288452456,0.6222555043340966,0.5894839928757291,0.5782664397192776,0.6508947508530464,0.626029677064475,0.6829274537640594,0.4899416943398122,0.7651314903176158,0.5906410635366175,0.6241709876211707,0.6571293973043298,0.5781503018163217,0.5421029173890993,0.6062909008385563,0.5833645260625177,0.6009281895781737,0.5979758551602757,0.6322242803324413,0.6093348384001657,0.5089678198241326,0.6014568540900948,0.5087030471224,0.5873501128045331,0.5965514833525252,0.595989705307558,0.7211991895294608,0.5779643924631982,0.6064008872196889,0.520565753273667,0.5539882972315012,0.6472027048432802,0.5854457448177434,0.5901875212493697,0.6517675028095619,0.5535330830202823,0.7550771573773506,0.5459235106571109,0.6063546665536389,0.5318382130645907,0.6398741188429634,0.6442557523224849,0.6386760245519957,0.6158089408906832,0.6387407938835241,0.746188364776143,0.5788325556826434,0.6377011415953108,0.5778214827152043,0.5987164629715621,0.653209352027789,0.5350287338850409
ABSI,0.6606644407551944,0.577171270387031,0.542155644545748,0.586756070518119,0.6184939332735904,0.6086142970626989,0.5149776199343723,0.5744083390788239,0.6171819760869108,0.5849812985152046,0.5729790801377632,0.5614480097664946,0.6358072884478986,0.7469017637505759,0.7195102666762029,0.5924912024630216,0.577195943417909,0.6934205517442685,0.6518992962887338,0.5709819238133642,0.6060198477170755,0.697913378641109,0.5260902921323208,0.6038220170175909,0.7161657872277666,0.7018261617778275,0.6358230315349508,0.6130676140737635,0.6305803448922291,0.653376618996144,0.5637068745736737,0.6351289725169278,0.5829918295544892,0.500208199647703,0.6302078949899008,0.5421728481438078,1.0,0.7195793672111713,0.5963459677514024,0.5393940625032065,0.7546851101748268,0.6612195676975708,0.6678305982219488,0.5845840455507347,0.5664431979911736,0.7103530006231704,0.5845757993367098,0.6067779312801438,0.5740565604784312,0.6356484976667343,0.629252437713582,0.6379551244234104,0.6766302126275969,0.5804817034418522,0.5363228789453296,0.7004580512831556,0.5553840574109756,0.5961564419968666,0.590505729548079,0.5609570678796432,0.6059489674261747,0.6197933469156124,0.562537110561698,0.6195782377864624,0.6695127760736933,0.6586512841574225,0.6020020885128472,0.6077109361031883,0.692086660034221,0.5731749188629705,0.5378016246892533,0.5929680638093564,0.6443323179452468,0.5883482391839394,0.49902454389057344,0.561948170740131,0.602614246291164,0.6416054153170694,0.745608367542502,0.6693444494385831,0.6926065440962048,0.5790096175500606,0.6007938883865837,0.615160064628299,0.599229263730227,0.639655728731604,0.5877224498899929,0.6479953831301889,0.6371951703208281,0.5195619271070393,0.5846719181245779,0.5925198558918224,0.570403303779886,0.5508663788117699,0.6982137465239958,0.607199169158692,0.598714738191869,0.6795378711013155,0.6172027934726322,0.6139694963389702
AI,0.6502092754059585,0.6369106319483903,0.5719667049521856,0.6403114029335648,0.6705717373657862,0.609378401661513,0.550762426363813,0.5789215983516727,0.6033751046930477,0.579128695063229,0.5712179181974518,0.5496599238634287,0.6645053096162471,0.655486677472801,0.6090418958225038,0.6684451654323533,0.6411494437471322,0.6247097519422706,0.5988663920788451,0.6106961091964477,0.5998776518654858,0.5939401062911664,0.5713730977543638,0.617575272940213,0.7223160541722367,0.5920655963260578,0.7097548328730321,0.6141400214907718,0.6858892518938609,0.6845889166606935,0.5920265064616893,0.7197022555021804,0.6721173290702879,0.561998531516163,0.652932572540496,0.5737579961056603,0.7195793672111713,1.0,0.6310726498596078,0.6187211071542438,0.6398573177574659,0.6271999080208954,0.5988605401038414,0.6234686303399398,0.6148602203263033,0.5931216675023866,0.6091130998976378,0.6075038525923212,0.6280352687517418,0.7007006367616568,0.6625241240240295,0.6710220862530069,0.7004876841423551,0.5794230626761837,0.5911162248346391,0.5880481045684217,0.5855287112525488,0.5888557681187665,0.6424376608163975,0.5775154407939872,0.596607399756357,0.6388718977099404,0.6156040513574825,0.6215004032233074,0.7102030282344802,0.628915872497514,0.6189920253096108,0.6237630851738286,0.565951026702845,0.6167748053246125,0.557875764414036,0.663804750758562,0.7308720259772749,0.5628250392201088,0.49791743682416073,0.6135655479470811,0.6453895162028449,0.6510443142804588,0.6303696726901328,0.7153043304111494,0.7394743149002645,0.5643644337800412,0.6135157448418609,0.6555588122572191,0.6437710152076513,0.6677640960170663,0.6441714589742057,0.6271622405588689,0.6798885091390903,0.5846698215642401,0.5708046260114842,0.6310465411336715,0.5546760799794817,0.5729988631510173,0.7756327961711283,0.6654996834944463,0.6863078398558419,0.5975695542076359,0.654372079758236,0.6314942997331362
AESI,0.6133202997218014,0.6804369906607415,0.5576848698262473,0.6582516196859239,0.582743906019629,0.6823068626232834,0.546867225130081,0.6294378759324356,0.6152657381317814,0.6055478006717835,0.6044224161811447,0.5601713136204718,0.6019178147508335,0.6078052277413594,0.5250794938304808,0.590466657502689,0.6161833948683368,0.5920641675773635,0.5634849620874072,0.6173244019928816,0.6261358135901768,0.528532655522107,0.5509267158308595,0.6322379606345939,0.6168460193616502,0.5542668860771949,0.6278326752293435,0.6164326654202875,0.6495754917623864,0.6305058645899831,0.59845806554825,0.5538938188185868,0.6046734150161441,0.6580705912983865,0.5988619805463752,0.6005584854110951,0.5963459677514024,0.6310726498596078,1.0,0.660899895754565,0.5524034888446412,0.6354425525320245,0.5561850639081853,0.771818237970266,0.7056441044526492,0.5684542975367824,0.7199477755796024,0.6180372979582489,0.6305121151005366,0.5903937614472173,0.650177845087866,0.6202945782452745,0.6290430928882371,0.6185923680432779,0.6150493920271273,0.5339997174960783,0.6257362141285796,0.6131034833973332,0.6469071535634014,0.624733407958308,0.5845159946185977,0.6065831863665389,0.6909213265466811,0.6208839637505362,0.6517084352977083,0.6408669618452685,0.6563582482804675,0.6094301885483754,0.5741754850809514,0.6322379322303715,0.5894265849372545,0.6254567298685842,0.6463566917987589,0.6299099013479775,0.5516069114022242,0.5718815095604575,0.673204117448984,0.652847564458331,0.5552303212524539,0.6707524571677228,0.648760773087184,0.6229563800261114,0.6611083785687686,0.5798991563297498,0.6176446685060207,0.6206902599913587,0.6654417241354931,0.6337515624821783,0.6440806198896603,0.6573488879708679,0.6162101978600101,0.6507609151035867,0.5762639584652645,0.5448097017443658,0.6303800566753692,0.6566144611942598,0.538406237953471,0.5799387562075342,0.7485310601421471,0.6133760919910867
AIOT,0.6149046665123943,0.6199229502725793,0.5455293401264183,0.6573445885220804,0.6043324375041428,0.5950081333594628,0.539389528840731,0.604877313843352,0.6263669041154002,0.5540293366273693,0.5673336831007625,0.5186332039886482,0.6384468252544399,0.5803844945323736,0.5493976193047998,0.6099759257968898,0.6458132275155715,0.5726800088257067,0.5284035349220433,0.563469142502948,0.6054761192337879,0.5166363503404918,0.5312461300906921,0.5915948826832159,0.6326696872995922,0.5074690272641463,0.6459281524803525,0.565120291389367,0.6416532192922619,0.6530718907702119,0.6159064723898758,0.5465294175404981,0.6173441383035351,0.5987445149415532,0.5894830617564678,0.5693667383048223,0.5393940625032065,0.6187211071542438,0.660899895754565,1.0,0.5510961881071608,0.611183330944836,0.5424464751451036,0.6893495525086091,0.6429877672849748,0.5630615190431555,0.628023636175943,0.6141134216119093,0.6474370084932668,0.6129137731289059,0.6427859981977209,0.633611846971112,0.6324418387982788,0.5817362772593689,0.5724530834782673,0.5055108359083688,0.613521735554924,0.6138459889816582,0.6002352435701815,0.5443192968516045,0.5585103401189084,0.6300961912178926,0.6280486239194206,0.6114657348199906,0.6456304227224112,0.6105317352028679,0.6173890590001504,0.5798086048878132,0.5073283877089293,0.5804754886612988,0.5561462006170423,0.6381384251766294,0.6195473421449454,0.553573657114496,0.4880748950064316,0.6261047020974678,0.6565797538078425,0.6093322779001137,0.5413610157629332,0.6951646109162193,0.67481377299508,0.5766022322460486,0.6650542988583216,0.5655463450687752,0.5879684775877476,0.6032597591731796,0.6461050086588284,0.5597888610361657,0.6522267943620575,0.5900552331570073,0.5843643375767198,0.6552096758603648,0.5120153401527836,0.5426074105514724,0.6704383867460868,0.6542102131806458,0.5490046639874288,0.5822147435705134,0.6710510338765966,0.6279952716481249
